timestamp,src,dest,speed_src,speed_dest,posx_src,posy_src,posz_src,posx_dest,posy_dest,posz_dest,traffic_type,packet_size,interval,serving_gnb,distance,sinr_dl,sinr_ul,sinr_d2d,mac_thr_dl,mac_thr_ul,mac_delay_dl,mac_delay_ul,blerDlSignal,blerUlSignal,packetLossDlSignal,packetLossUlSignal,
1.7,gnb,ue[2],0,5,726,277,0,862.452,734.094,0,DL,1190,0.0259497,1,477.026,34.4315,19.4445,-999,44554.5,0,0.004,0,0,0,0,0
1.7,gnb,ue[3],0,5,726,277,0,946.705,680.23,0,DL,1108,0.041479,1,459.679,24.6543,23.579,-999,26080.2,0,0.004,0,0,0,0,0
1.8,gnb,ue[0],0,5,726,277,0,904.848,707.583,0,DL,829,0.11402,1,466.249,28.6465,13.9194,-999,7643.95,0,0.004,0,0,0,0,0
1.8,gnb,ue[1],0,5,726,277,0,931.78,749.71,0,DL,878,0.0779123,1,515.558,32.7255,23.0746,-999,11063.5,0,0.01,0,0,0,0,0
1.8,gnb,ue[2],0,5,726,277,0,862.721,734.515,0,DL,1190,0.0259497,1,477.506,34.4144,19.4274,-999,44707.6,0,0.004,0,0,0,0,0
1.8,gnb,ue[3],0,5,726,277,0,946.975,680.651,0,DL,1108,0.041479,1,460.178,24.6359,23.5606,-999,26140.9,0,0.004,0,0,0,0,0
1.9,gnb,ue[0],0,5,726,277,0,905.117,708.004,0,DL,829,0.11402,1,466.741,28.6285,13.9015,-999,7640.97,0,0.004,0,0,0,0,0
1.9,gnb,ue[1],0,5,726,277,0,932.049,750.131,0,DL,878,0.0779123,1,516.051,32.7093,23.0583,-999,11153.4,0,0.004,0,0,0,0,0
1.9,gnb,ue[2],0,5,726,277,0,862.99,734.936,0,DL,1190,0.0259497,1,477.987,34.3973,19.4103,-999,44843.9,0,0.004,0,0,0,0,0
1.9,gnb,ue[3],0,5,726,277,0,947.244,681.072,0,DL,1108,0.041479,1,460.677,24.6175,23.5422,-999,26263.5,0,0.004,0,0,0,0,0
2,gnb,ue[0],0,5,726,277,0,905.386,708.425,0,DL,829,0.11402,1,467.234,28.6106,13.8836,-999,7638.34,0,0.004,0,0,0,0,0
2,gnb,ue[1],0,5,726,277,0,932.318,750.552,0,DL,878,0.0779123,1,516.545,32.693,23.0421,-999,11176.2,0,0.004,0,0,0,0,0
2,gnb,ue[2],0,5,726,277,0,863.26,735.357,0,DL,1190,0.0259497,1,478.468,33.9218,19.3932,-999,44797.9,0,0.004,0,0,0,0,0
2,gnb,ue[3],0,5,726,277,0,947.513,681.493,0,DL,1108,0.041479,1,461.176,24.5991,23.5238,-999,26285.4,0,0.004,0,0,0,0,0
2.1,gnb,ue[0],0,5,726,277,0,905.656,708.847,0,DL,829,0.11402,1,467.726,28.5927,13.8657,-999,7595.13,0,0.016,0,0,0,0,0
2.1,gnb,ue[1],0,5,726,277,0,932.588,750.973,0,DL,878,0.0779123,1,517.039,32.6768,23.0259,-999,11197.3,0,0.004,0,0,0,0,0
2.1,gnb,ue[2],0,5,726,277,0,863.529,735.779,0,DL,1190,0.0259497,1,478.949,34.3632,19.3762,-999,45049.6,0,0.004,0,0,0,0,0
2.1,gnb,ue[3],0,5,726,277,0,947.783,681.915,0,DL,1108,0.041479,1,461.674,24.5807,23.5054,-999,26414.4,0,0.004,0,0,0,0,0
2.2,gnb,ue[0],0,5,726,277,0,905.925,709.268,0,DL,829,0.11402,1,468.218,24.6994,13.8478,-999,7595.21,0,0.016,0,0,0,0,0
2.2,gnb,ue[1],0,5,726,277,0,932.857,751.395,0,DL,878,0.0779123,1,517.533,32.6606,23.0096,-999,11185.3,0,0.01,0,0,0,0,0
2.2,gnb,ue[2],0,5,726,277,0,863.798,736.2,0,DL,1190,0.0259497,1,479.43,34.3461,19.3591,-999,45172.4,0,0.004,0,0,0,0,0
2.2,gnb,ue[3],0,5,726,277,0,948.052,682.336,0,DL,1108,0.041479,1,462.173,24.5624,23.4871,-999,26450.7,0,0.004,0,0,0,0,0
2.3,gnb,ue[0],0,5,726,277,0,906.194,709.689,0,DL,829,0.11402,1,468.711,24.6815,13.8299,-999,7632.04,0,0.004,0,0,0,0,0
2.3,gnb,ue[1],0,5,726,277,0,933.126,751.816,0,DL,878,0.0779123,1,518.027,43.245,22.9934,-999,11632.3,0,0.004,0,0,0,0,0
2.3,gnb,ue[2],0,5,726,277,0,864.068,736.621,0,DL,1190,0.0259497,1,479.911,40.0856,19.3421,-999,45645.1,0,0.004,0,0,0,0,0
2.3,gnb,ue[3],0,5,726,277,0,948.321,682.757,0,DL,1108,0.041479,1,462.672,20.4929,23.4687,-999,26507.7,0,0.004,0,0,0,0,0
2.4,gnb,ue[0],0,5,726,277,0,906.464,710.11,0,DL,829,0.11402,1,469.203,24.6637,13.8121,-999,7630.34,0,0.004,0,0,0,0,0
2.4,gnb,ue[1],0,5,726,277,0,933.396,752.237,0,DL,878,0.0779123,1,518.52,43.2288,22.9773,-999,11635.5,0,0.004,0,0,0,0,0
2.4,gnb,ue[2],0,5,726,277,0,864.337,737.042,0,DL,1190,0.0259497,1,480.392,40.0685,19.3251,-999,45712.4,0,0.004,0,0,0,0,0
2.4,gnb,ue[3],0,5,726,277,0,948.59,683.178,0,DL,1108,0.041479,1,463.171,20.4746,23.4504,-999,26543.1,0,0.004,0,0,0,0,0
2.5,gnb,ue[0],0,5,726,277,0,906.733,710.532,0,DL,829,0.11402,1,469.696,24.6459,13.7943,-999,7630.34,0,0.004,0,0,0,0,0
2.5,gnb,ue[1],0,5,726,277,0,933.665,752.658,0,DL,878,0.0779123,1,519.014,43.2126,22.9611,-999,11638.6,0,0.004,0,0,0,0,0
